#,Label,Message
130014,"Company Business, Strategy, etc.","I'm fine with it.
m"
130149,"Company Business, Strategy, etc.","
"
130758,"Company Business, Strategy, etc.",Susan
132746,"Company Business, Strategy, etc.","As we've already discussed, termination of the agreement is an extreme 
measure from a customer relations standpoint and we probably need to weigh 
our other options first.  Let me know if you have further questions."
135516,"Company Business, Strategy, etc.","Adding Enron's ""negative CTC claim"" to the list of claims: PGE's filing 
included a list of top twenty creditors.  Our negative CTC claim was 
apparently not taken into account in compiling that list.  The list is 
nonbinding, however.  PG&E will be required to file schedules of creditors on 
April 20.  Our negative CTC claim should be on Schedule F (for unsecured 
claims).  You may want to remind Glynn of your previous conversations and 
state our expectation that the negative CTC claim will appear (preferably as 
uncontested) in the April 20 filing. (Note: if PG&E does not include the 
claim we have an opportunity to file a proof of claim and ultimately the 
court determines the validity of the claim).
Including Enron on the Creditors' Committee:  PG&E may have the opportunity 
to influence representation on the creditors' committees.  There are several 
reasons to suggest to Glynn that we be included: 1) we are a big creditor, 2) 
we could be helpful in crafting a broader solution, and 3) we are one of the 
real parties in interest behind the PX and ISO (who were listed as 
significant creditors but are really just ""passthroughs"" for the suppliers 
... and PG&E likely would not want to have those political bodies serving on 
the creditors committee anyway)."
135686,"Company Business, Strategy, etc."," - substitute text.PDF
 - substitute section by section.doc
 - substitute changes.doc
"
135721,"Company Business, Strategy, etc.","A series of other amendments on other matters were offered and withdrawn, 
none of which relate to our activities."
135767,"Company Business, Strategy, etc.","Sen. Domenici joined the increasing chorus of members of Congress raising 
questions about why natural gas prices are low at the wellhead for his 
producers in New Mexico, but so high into California.  He asked the panel who 
is making the money in the differential, but none of the witnesses wanted to 
tackle the question.  This is just one more indication of the growing 
interest in the natural gas aspects of the California situation."
135786,"Company Business, Strategy, etc.",More details to follow.  We expect to have the full report document shortly.
135787,"Company Business, Strategy, etc.","? 
 - Overview.pdf
 - Energy_Plans_Comparison.doc
 - energy_talkpoints_detailed.doc
 - energy_talkpoints_summary.doc
 - energy_q-a.doc
 - PIC06029.PCX
"
135789,"Company Business, Strategy, etc.","""The NEPD Group recommends that the President direct federal agencies to 
support continued research into global climate change; continue efforts to 
identify environmentally and cost-effective ways to use market mechanisms and 
incentives; continue development of new technologies; and cooperate with 
allies, including through international processes, to develop technologies, 
market-based incentives, and other innovative approaches to address the issue 
of global climate change."
135886,"Company Business, Strategy, etc."," - 143590_1.DOC
"
135888,"Company Business, Strategy, etc.","Staff report that Members were far from agreement and that no one concept was 
embraced for further refinement.  It does appear, however, that some Members, 
such as Rep. Mary Bono (R-CA) are pushing for some type of price mitigation 
that they can vote for.  With Republicans increasingly worried about the 
political impact of the energy issue, we will need to continue our work next 
Tuesday, starting with an in-depth analysis of the Ose bill."
136023,"Company Business, Strategy, etc.","Also in the House, we expect congressional committees to begin marking up 
portions of the President's energy legislation and related topics as the 
month unfolds. "
136082,"Company Business, Strategy, etc.","There were a series of questions and comments on details and technical 
aspects of the orders.  I will do an e-mail on these items later today.   
Please advise if you have any questions or comments."
136091,"Company Business, Strategy, etc."," 9. While Chairman Lieberman's tone and closing comments were in the nature 
of his normal thoughtful tone, it is clear that he and others see this as a 
major issue for them to ride.  He commended FERC at the end of the hearing 
for doing their best, but pledged he would stay involved, closing the session 
with a smile and the words ""see you soon."""
136192,"Company Business, Strategy, etc.","The interrelationship is that it is likely that IF (a big IF) there is an 
electric title that is added to the congressional bill that will start moving 
in the House subcommittee next week, the NERC version will be included as a 
""place holder"" with the understanding that if the NERC discussion process 
yields a different result, it will be substituted.  Furthermore, those who 
oppose the NERC version would be free to continue opposing it on the Hill and 
elsewhere.  So you might say there is a rebuttable ""presumption"" of sorts in 
favor of the NERC version (which is shorter than the old NERC version) 
because so many groups favor it, but those who oppose it such as ourselves 
continue to seek allies for a shorter, streamlined version. Congress is far 
from approving any final version."
136198,"Company Business, Strategy, etc.","-
California Changes Stance on Refunds 
Two Sides Far Apart In Energy Talks 
By Peter Behr
Washington Post Staff Writer
Friday, July 6, 2001; Page E01 
California officials have abruptly shifted tactics in their attempt to 
recover billions of dollars in alleged overcharges for electricity, saying 
they may reduce their demands for huge refunds if generators renegotiate $43 
billion in long-term electricity contracts that the state signed this year.
Gov. Gray Davis (D) said part of the $8.9 billion in refunds the state is 
seeking could be offset by reductions in energy prices in the long-term 
contracts, whose costs have become a growing political embarrassment for 
Davis. 
""We've made suggestions, we've offered various ways in which people could get 
us $8.9 billion,"" Davis told the San Jose Mercury News in a report yesterday. 
""You can renegotiate our existing contracts and save us money. However you 
want to do it, it's just got to net out close to $8.9 billion.""
The new offer was introduced this week into the closed negotiations over a 
California settlement being conducted in Washington by Federal Energy 
Regulatory Commission Judge Curtis L. Wagner Jr., according to sources close 
to the negotiations.
Yesterday, Wagner said he may issue his own preliminary finding today on the 
amount of overcharges if California officials and the generators cannot reach 
a compromise.
""What I'm trying to do is get people in a settlement mood,"" Wagner told 
reporters. ""In the event we're unable to do that, [Friday] at some point I 
may offer a preliminary assessment."" The settlement conference is set to 
conclude on Monday.
Wagner, FERC's chief administrative judge, has been trying to push both sides 
toward a compromise that would resolve the huge energy pricing controversy. 
Mountainous energy prices have bankrupted California's largest utility, 
drained billions of dollars out of the state treasury and put Davis at 
sword's point with generators that help keep the state's lights on.
Last Friday, Wagner rebuked Davis's chief representative, Michael Kahn, 
chairman of California Independent Grid Operator -- the state's power grid 
manager -- indicating that the state's demand for nearly $9 billion in 
refunds from power generators and marketers was too high, sources said.
Wagner's settlement conference, which has involved more than 100 lawyers for 
all sides, is closed to the public and media.
Wagner complained last month that Kahn was following a political agenda, and 
his lack of independence in the negotiations was such a ""joke"" that the 
parties might as well wear ""clown suits,"" according to a Dow Jones report 
confirmed by sources close to the talks.
But he has also criticized the generators and power marketers, led by Reliant 
Energy Inc., Williams Energy Services, Duke Energy and Southern Co., for 
failing to make serious settlement offers, these sources said. The suppliers 
have offered to refund $600 million, provided the state is able to call off 
various California lawsuits demanding far larger refunds, sources said. 
Wagner's leverage is his ability to propose his own refund figure to FERC's 
commissioners. FERC has tentatively called for $124 million in refunds, but 
now is taking a harder line on preventing a new escalation of California's 
electricity prices this summer and is likely to be receptive to a higher 
refund figure, some energy analysts believe.
Davis's tactical change, offering to make the long-term contracts part of an 
overall settlement, comes amid growing criticism of what the state will have 
to pay for energy under those deals.
California's energy calamity stemmed in large part from its failed 
deregulation plan, which relied heavily on short-term power purchases at 
volatile ""spot market"" prices. When energy costs shot upward last summer, so 
did the state's electricity bills. 
In response, Davis's aide, S. David Freeman, and his staff began negotiating 
long-term power contacts with suppliers. The $43 billion in deals signed so 
far would require the state to pay about $70 per hour for a megawatt of power 
for a large part of the electricity it will need over the next 10 years. 
That's well under the average of $250 per megawatt-hour that the state was 
paying at the beginning of this year, but above current power prices -- and 
considerably higher than what electricity may cost in the next decade, energy 
analysts say.
A new agreement to lower those contract prices could relieve political 
pressure on Davis and focus settlement negotiations away from the state's 
controversial demand for the $8.9 billion refund. Davis will argue that 
reducing future power charges that his administration negotiated should count 
as a ""refund"" because the deals were reached ""under commercial duress,"" 
according to sources close to Wagner's negotiations.
Industry supporters say Davis's refund figure is impossible to justify. 
""There's no benchmark for what a fair and reasonable price should be,"" said 
Michael Zenger, California director of Cambridge Energy Research Associates. 
The state's advocates counter that if FERC enforced a ""just and reasonable"" 
standard for power prices based on operating costs and a generous profit, the 
overcharges by all sellers could easily reach the $9 billion figure.
""It's not rocket science, but it does require the regulators to regulate,"" 
said Frank Wolak, a Stanford University economist who heads an oversight 
committee for the California grid.
Those polar-opposite views have left both sides in Wagner's conference room 
""billions of dollars apart,"" as the talks approached their final weekend, 
sources said.
, 2001 The Washington Post Company "
136205,"Company Business, Strategy, etc.","As noted, the lack of an agreement reduces our exposure when the mark up 
occurs.  In the absence of an electricity title, refund, price control and 
other issues should not be germane to the package that the subcommittee will 
take up on Tuesday and the full committee next Friday.  That package will 
have five issues addressed: conservation, clean coal, hyrdo, nuclear and 
reformulated gasoline.  Details to follow once legislative language is 
released."
136236,"Company Business, Strategy, etc.","Later I saw Karen Hughes of the White House staff, but I do not think she was 
present when Haley made his comments."
136250,"Company Business, Strategy, etc.","Chairman Barton indicated that the Subcommittee will take up an electric 
restructuring bill either later this month or early in September, depending 
on how long it takes to process this first energy package in the full 
committee and in the full House."
136275,"Company Business, Strategy, etc.","5. By mixed vote of 24 to 29, the Committee defeated a Waxman Amendment to 
set cost and performance goals for renewables, including wind power, and 
authorize federal funds to assist with commercial project costs (up to 50 
percent)."
136373,"Company Business, Strategy, etc.",********************************************************************** 
136375,"Company Business, Strategy, etc.",********************************************************************** 
136376,"Company Business, Strategy, etc.","
Attached
 
 "
136377,"Company Business, Strategy, etc.","
As we discussed."
136378,"Company Business, Strategy, etc.",John
136384,"Company Business, Strategy, etc.", 
136387,"Company Business, Strategy, etc.","
We have attached a draft of a letter to Sen. Jeff Bingaman (D-NM).  This letter, which was discussed in yesterday's Legislative Affairs Committee Meeting/Call, supports the general transmission/RTO thrust of Bingaman's electricity legislation and points out some parts that need to be changed.  Please review this letter and send us any comments you may have by 6 PM EDT ON MONDAY, September 17th.   "
136392,"Company Business, Strategy, etc.","Bruce Andrews
Quinn Gillespie & Associates
1133 Connecticut Ave., NW
Fifth Floor
Washington, DC 20036
direct dial: (202) 429-4006
QGA Main Line: (202) 457-1110
QGA fax: (202) 457-1130
bandrews@quinngillespie.com
"
136396,"Company Business, Strategy, etc.", << File: EEIDraftLegTexttoEPSA091401.doc >> 
136398,"Company Business, Strategy, etc."," 
"
136401,"Company Business, Strategy, etc.","Do not support federal renewable portfolio standard (but could clarify state authority to adopt same).
"
136408,"Company Business, Strategy, etc.","Finally, Andy Black of Chairman Barton's staff advises that they will release draft RTO language as early as today.  We expect that this draft will not be to our liking.  Barton thinks FERC is moving too quickly and with too much force.  We expect his proposal to set a deadline of something like 12 months for utilities to join an RTO.  The key is in part whether he allows FERC to continue to decide what constitutes an acceptable RTO or whether he will try to ""grandfather"" in some fashion those RTOs that have been proposed by utilities to date.
"
136409,"Company Business, Strategy, etc.","SEC. 410.   ELECTRIC RELIABILITY STANDARDS.
Part II of the Federal Power Act is further amended by adding at the end the following:
ASEC. 215. ELECTRIC RELIABILITY STANDARDS.
A(a) DUTY OF THE COMMISSION.B The Commission shall establish and enforce a system of mandatory electric reliability standards to ensure the reliable operation of the interstate transmission system, which shall be applicable toB 
A(1) any entity that sells, purchases, or transmits, electric energy using the interstate transmission system, and
A(2) any entity that owns, operates, or maintains facilities that are a part of the interstate transmission system.
A(b) USE OF NORTH AMERICAN ELECTRIC RELIABILITY COUNCIL STANDARDS.B   In carrying out its responsibilities under subsection (a), the Commission may adopt and enforce, in whole or in part, a standard proposed or adopted by the North American Electric Reliability Council.
A(c) MONITORING COMPLIANCE.B In carrying out its responsibilities under subsection (a), the Commission may defer to the North American Electric Reliability Council or a regional transmission organization to ensure the reliable operation of the interstate transmission system and to monitor and enforce compliance of the members of the North American Electric Reliability Council or a regional transmission organization with electric reliability standards of the Commission.
A(c) DEFINITIONS .B   For purposes of this section:
A(1) The term >interstate transmission system= means facilities used for the transmission of electric energy in interstate commerce.
A(2) The term >reliability= means the ability of the interstate transmission system to supply the aggregate electric demand and energy requirements of electricity consumers at all times and the ability of the system to withstand sudden disturbances.@.
"
136411,"Company Business, Strategy, etc.",Key task when House staff return to work on Tuesday will be finding out where Ranking Member Rick Boucher is on the Barton RTO draft.  Barton implied at a conference earlier this week that he and Boucher are in agreement on RTOs.
136413,"Company Business, Strategy, etc.","Yesterday I spent about 45 minutes with the three key energy staff to the H=
ouse Energy and Commerce Committee -- Andy Black (for Barton) and Sean Cunn=
ingham and Jason Bentley (the energy counsels to the full committee).  We m=
et at my request to discuss Barton RTO draft.  (The group EPSA meeting with=
 Chairman Barton that was to have been yesterday afternoon has been resched=
uled for next Tuesday.)
=20
Key points from the meeting --
=20
1.  They do not expect the Barton Subcommittee to mark up the electricity l=
egislation this year.  Time is running out and Members of the subcommittee =
are not focused on the issue.  Instead, they plan to continue working on th=
e issue at the staff level.  Probably will be another draft version circula=
ted and then a version will be introduced by Barton as a formal bill by the=
 end of the year. The earliest they see any kind of vote is late Jan. or ea=
rly February.
=20
2.   Barton feels strongly that FERC should not be the ""tail wagging the do=
g"" on RTO policy.
=20
3.   On particulars of the bill, they are clearly reconsidering the 40,000 =
MW minimum threshold for the size of an RTO.  They are getting pulled in bo=
th directions, they say, and are inclined to drop the 40,000 MW number -- p=
ossibly leaving it to FERC to set a number.  They conceded that the mechani=
cs of the draft make it unlikely that the 18 month ""deadline"" for all trans=
mission owners to get into an approved RTO would stick.  They consciously c=
hanged the normal judicial standard of review for FERC actions from ""arbitr=
ary and capricious"" to ""preponderance of the evidence"" because they think o=
therwise the courts will rubber stamp FERC.  Spent a lot of time on how the=
 draft would aid and abet the recalcitrant utilities and that the overall n=
ature of the draft assumes there are only two parties to this -- FERC and t=
he transmission owners -- while the rest of those truly affected -- from us=
 to others -- are left out.  Sean said we could still intervene, but I said=
 that was the truly pro forma aspect of their process since FERC's hands an=
d our's would be tied by the ""rights"" given to transmission owners to drag =
their feet.
=20
Bottom line -- FERC has a window until next Spring without likely congressi=
onal interference, at least not of the formal, legislative variety, to both=
 move on RTOs and improve its relations with Congress.  FERC staff has been=
 pushing the committee staff on concerns similar to our concerns."
136414,"Company Business, Strategy, etc.",
136415,"Company Business, Strategy, etc.","	6.	A letter from congressional leaders questioning FERC's authority goes too far in the direction of those who
		oppose any RTOs.  Furthermore, it is wrong as a matter of law.  The D.C. Circuit held in the gas cases and
		in the power cases on Order 888 that FERC has authority to address systemic discrimination, which is in large
		part what the RTOs are all about -- a remedy for discrimination."
136449,"Company Business, Strategy, etc.",John
136479,"Company Business, Strategy, etc.","
Linda - ENA Development has had several conversations with Congressman Felix Grucci (NY) regarding a potential power project on land that the congressman owns in Long Island.  I was asked to inquire as to whether or not Enron has, or expects to have, any agenda items in front of any of Felix's committees.  My understanding is that Felix does not sit on any Energy committees, however I am not in a position to due the broad level search that our legal department desires to be made.  Can you let me know exactly which committees Felix sits on and whether or not we have or expect to have any Enron issues in front of those committees.  As always this request is time sensitive.  Thanks SM"
136500,"Company Business, Strategy, etc.","
Yesterday, Spet 19, the GISB Board of Directors voted unanimously to recharter GISB into the EISB as proposed in the Strawman Ver 2.1.  This will form the four quadrant standards setting organization.  It was recognized that each of the four quadrants would devlop on their own pace and lack of formation of any one quadrant would not inhibit the formation of EISB itself.
 
The GISB Board also recognized a comment from PJM who asked to strike out language in the Strawman 2.1 that referenced NERC and AGA as two physical reliability standards organizations.  Many electric wholesale customer, including EPSA and Enron, have argued that reliability and commercial issues are inseparable and believe there should not be artificial limits to what the wholesale electric quadrant should be able to address.  The GISB Board recognized this concern, but rather than strike the language, it was recognized that the words were only in a preamble and instructed the drafting of the new charter to not include such language.
 
 "
136524,"Company Business, Strategy, etc.","SEC. 410.   ELECTRIC RELIABILITY STANDARDS.
Part II of the Federal Power Act is further amended by adding at the end the following:
ASEC. 215. ELECTRIC RELIABILITY STANDARDS.
A(a) DUTY OF THE COMMISSION.B The Commission shall establish and enforce a system of mandatory electric reliability standards to ensure the reliable operation of the interstate transmission system, which shall be applicable toB 
A(1) any entity that sells, purchases, or transmits, electric energy using the interstate transmission system, and
A(2) any entity that owns, operates, or maintains facilities that are a part of the interstate transmission system.
A(b) USE OF NORTH AMERICAN ELECTRIC RELIABILITY COUNCIL STANDARDS.B   In carrying out its responsibilities under subsection (a), the Commission may adopt and enforce, in whole or in part, a standard proposed or adopted by the North American Electric Reliability Council.
A(c) MONITORING COMPLIANCE.B In carrying out its responsibilities under subsection (a), the Commission may defer to the North American Electric Reliability Council or a regional transmission organization to ensure the reliable operation of the interstate transmission system and to monitor and enforce compliance of the members of the North American Electric Reliability Council or a regional transmission organization with electric reliability standards of the Commission.
A(c) DEFINITIONS .B   For purposes of this section:
A(1) The term >interstate transmission system= means facilities used for the transmission of electric energy in interstate commerce.
A(2) The term >reliability= means the ability of the interstate transmission system to supply the aggregate electric demand and energy requirements of electricity consumers at all times and the ability of the system to withstand sudden disturbances.@.
"
136543,"Company Business, Strategy, etc.",<Embedded Picture (Device Independent Bitmap)>
136551,"Company Business, Strategy, etc.",I pointed out that EPSA is not due to meet internally with its members to discuss these issues until after the NERC deadline.  That is not deterring NERC from moving forward with the above time frame.
136555,"Company Business, Strategy, etc.", 
136556,"Company Business, Strategy, etc.","
According to Platt's Electric Power Daily (Fri. Aug. 24), the Administration is ""leaning toward"" putting the reliability function with FERC and the RTOs, NOT the NERC approach we oppose.  We will check on this independently.  We have certainly encouraged them in the direction they are now leaning toward."
136640,"Company Business, Strategy, etc.","I have a lot of much more minor thoughts and suggestions; but, I am going to make this my final and conclusive list of GRA suggestions.  I look forward to working with you in this regard.  Already have engagements in the GRA space in Switzerland and Germany this year and am sure that there are many to come. Congratulations in you new role and best of wishes.  JT"
136952,"Company Business, Strategy, etc.", 
137283,"Company Business, Strategy, etc.",
137284,"Company Business, Strategy, etc.","Of concern, Jimmy said something like ""could be 4 RTOs, could be 8 RTOs,"" what is important is getting standard design.  He also said DOE will make sure that PMAs are included in RTOs.
"
137618,"Company Business, Strategy, etc.",John
137619,"Company Business, Strategy, etc.","Your thoughts on the above would be helpful. Either way, I think we can argue that the provision shows why the Barton proposal is a retrenchment rather than an advancement on RTOs.  If it does not apply to PJM and the others as they contend, there is no good reason to include it other than to ""freeze"" the process at FERC merely by having the legislation pending on the Hill, much less enacted into law."
137624,"Company Business, Strategy, etc.",
137627,"Company Business, Strategy, etc.","For those who attended the FERC meeting yesterday, can anyone elaborate on the reference in the Energy Daily article today that said Pat Wood remarked at the meeting that the Barton RTO language is ""balanced"" and that he likes it.  I am working on our own and helping EPSA with their comments on the Barton language which is, as we know, a retrenchment from current law and FERC's plans on RTOs.  But if Pat Wood likes it and thinks it is ""balanced"" that undercuts our position.  Since the trade press is not always accurate, I thought I would first check with those of you who were there.  Thanks."
137632,"Company Business, Strategy, etc.","
Carin Nersesian
Legislative Coordinator
Enron Corp.
202-466-9144 
202-828-3372 (fax)"
137641,"Company Business, Strategy, etc.","If you have any questions, please feel free to call me at 614-396-4359. "
137905,"Company Business, Strategy, etc.","
Carin Nersesian
Legislative Coordinator
Enron Corp.
202-466-9144 (ph.)
202-828-3372 (fax)"
138049,"Company Business, Strategy, etc.","For those who attended the FERC meeting yesterday, can anyone elaborate on the reference in the Energy Daily article today that said Pat Wood remarked at the meeting that the Barton RTO language is ""balanced"" and that he likes it.  I am working on our own and helping EPSA with their comments on the Barton language which is, as we know, a retrenchment from current law and FERC's plans on RTOs.  But if Pat Wood likes it and thinks it is ""balanced"" that undercuts our position.  Since the trade press is not always accurate, I thought I would first check with those of you who were there.  Thanks."
138102,"Company Business, Strategy, etc.","As the merger between Dynegy & Enron goes through, any calls received reque=
sting documentation or information regarding the merger should be relayed t=
o me. I will be the point of contact for all Dynegy/Enron information reque=
sts.
"
138105,"Company Business, Strategy, etc.", 
138959,"Company Business, Strategy, etc.",
139359,"Company Business, Strategy, etc.","Many thanks, Mariella"
139494,"Company Business, Strategy, etc.","I agree with Morris
--------------------------
Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net)"
139495,"Company Business, Strategy, etc.",
139507,"Company Business, Strategy, etc.",
139738,"Company Business, Strategy, etc.","Many thanks, Mariella"
139781,"Company Business, Strategy, etc.",
145746,"Company Business, Strategy, etc.","
?
From:??Mark Frevert, Chairman & CEO 
??????Greg Whalley, President & COO
??????Mark Haedicke, Managing Director & General Counsel 
?
Subject:??Confidential Information and Securities Trading
?
Enron Wholesale Services ('EWS') maintains official Policies and Procedures 
Regarding Confidential Information and Securities Trading ('Policies and 
Procedures'), which have been revised as of November 15, 2000 to reflect the 
new EWS structure.  These policies and procedures are intended to allow us 
simultaneously to pursue our diverse businesses and to protect confidential 
information, our reputation for integrity, and EWS and its employees from 
legal liability.
?
You are required to become familiar with, and to comply with, the Policies 
and Procedures.  The newly revised Policies and Procedures are available for 
your review on LegalOnline, the new intranet website maintained by the Enron 
Wholesale Services Legal Department.  Please click on the attached link to 
access LegalOnline:
?
http://legalonline.corp.enron.com/chinesewall.asp
?
You must certify your compliance with the Policies and Procedures within two 
weeks of your receipt of this message.  The LegalOnline site will allow you 
to quickly and conveniently certify your compliance on-line with your SAP 
Personal ID number.  If you have any questions concerning the Policies or 
Procedures, please call Lance Schuler at extension 3-5419, Mark Haedicke at 
extension 3-6544, Alan Aronowitz at extension 3-3214, Bob Bruce at extension 
5-7780 or Donna Lowry at extension 3-1939. "
149992,"Company Business, Strategy, etc.","  We need to be sensitive to this situation for a number of reasons.  Someone 
may tie EOTT or Enron to this incident, for the reasons above, and because of 
the L.A. Times exposure, we could receive media calls about this matter.  
Scott Vonderheide has been alerted in this regard.  At this juncture, we need 
to decide where to refer any calls we receive on this matter.  Until further 
notice, I would advise that any and all such calls be referred to Cutty 
Cunningham .  Cutty, I think your response to any such calls should be that 
we did not own the truck or the oil, or employ the driver.  We should 
otherwise state that we are investigating the matter and have no further 
comment at this time.  Also, Lori and Molly,  we will need to decide very 
soon whether this matter will have any 10K significance. At the appropriate 
time, we should see what Baird thinks.  We will look to Cummings and their 
insurance carriers  to indemnify us----and be responsible for any claims 
against us by Tosco-----but we are still trying to ascertain the value of any 
such indemnity from Cummings and/ or its carriers. We don't have enough 
information at this time to speculate on the magnitude of any exposure we may 
have in this matter.  Ed Attanasio needs to confer with Susan Ralph and 
advise on this ASAP.  Please advise if there are any questions. Thanks.  SWD
"
150157,"Company Business, Strategy, etc.","I will stay after this, but in light of the above, it will probably be early 
July b/f we get V&E's final position on this.  If this won't do, please let 
me know and I'll explore other avenues of getting an answer out of V&E.  
Thanks.  SWD"
150183,"Company Business, Strategy, etc.","I need your opinion about using ""NBP Dakota"" for this opportunity rather than 
feeding more gas into NBPL in the northern Montana area.  Strategically, are 
we willing to let NBPL carry the possible risk of decontracting after 2003 
without  support from the Powder River Basin ?  For what it may be worth,  I 
believe NBPL can handle that risk successfully without the Powder River 
volumes.   I need to know your views on this as the Montana intrastate topic 
is coming up for discussion at the  Bighorn Management Committee meeting 
later this summer."
150201,"Company Business, Strategy, etc.","If the Equilon Board gives the go-ahead for Equilon to pursue this 
transaction , Equilon will probably want  to sign a memorandum of 
understanding with us, and this may put us in a ""disclosure"" posture because 
at that point, we would be looking at a $65 million deal (approx.) with a 
closure probability of no less than 20% (in my judgment, based upon our past 
dealings with these people).  Even without a signed document, the 
""size/probability"" test would still be an issue for us to deal with.  
Everyone should be thinking about this issue as we await word from Equilon's 
Board. Thanks.   SWD"
150202,"Company Business, Strategy, etc.",
151079,"Company Business, Strategy, etc.","Many thanks, Mariella"
151092,"Company Business, Strategy, etc.","Many thanks, Mariella"
151121,"Company Business, Strategy, etc.",
151943,"Company Business, Strategy, etc.", - #94919 v3 - TVA Settlement Agreement II.wpd
152088,"Company Business, Strategy, etc.","
?
From:??Mark Frevert, Chairman & CEO 
??????Greg Whalley, President & COO
??????Mark Haedicke, Managing Director & General Counsel 
?
Subject:??Confidential Information and Securities Trading
?
Enron Wholesale Services ('EWS') maintains official Policies and Procedures 
Regarding Confidential Information and Securities Trading ('Policies and 
Procedures'), which have been revised as of November 15, 2000 to reflect the 
new EWS structure.  These policies and procedures are intended to allow us 
simultaneously to pursue our diverse businesses and to protect confidential 
information, our reputation for integrity, and EWS and its employees from 
legal liability.
?
You are required to become familiar with, and to comply with, the Policies 
and Procedures.  The newly revised Policies and Procedures are available for 
your review on LegalOnline, the new intranet website maintained by the Enron 
Wholesale Services Legal Department.  Please click on the attached link to 
access LegalOnline:
?
http://legalonline.corp.enron.com/chinesewall.asp
?
You must certify your compliance with the Policies and Procedures within two 
weeks of your receipt of this message.  The LegalOnline site will allow you 
to quickly and conveniently certify your compliance on-line with your SAP 
Personal ID number.  If you have any questions concerning the Policies or 
Procedures, please call Lance Schuler at extension 3-5419, Mark Haedicke at 
extension 3-6544, Alan Aronowitz at extension 3-3214, Bob Bruce at extension 
5-7780 or Donna Lowry at extension 3-1939. "
152701,"Company Business, Strategy, etc.","To:PIPER, GREGORY
Email:gpiper@enron.com - 7138536635
 
Enron Wholesale Services - Office of the Chairman
 
From:  Mark Frevert, Chairman & CEO 
      Greg Whalley, President & COO
      Mark Haedicke, Managing Director & General Counsel 
 
Subject:  Confidential Information and Securities Trading
 
Enron Wholesale Services ('EWS') maintains official Policies and Procedures 
Regarding Confidential Information and Securities Trading ('Policies and 
Procedures'), which have been revised as of November 15, 2000 to reflect the 
new EWS structure.  These policies and procedures are intended to allow us 
simultaneously to pursue our diverse businesses and to protect confidential 
information, our reputation for integrity, and EWS and its employees from 
legal liability.
 
You are required to become familiar with, and to comply with, the Policies 
and Procedures.  The newly revised Policies and Procedures are available for 
your review on LegalOnline, the new intranet website maintained by the Enron 
Wholesale Services Legal Department.  Please click on the attached link to 
access LegalOnline:
 
http://legalonline.corp.enron.com/chinesewall.asp
 
You must certify your compliance with the Policies and Procedures within two 
weeks of your receipt of this message.  The LegalOnline site will allow you 
to quickly and conveniently certify your compliance on-line with your SAP 
Personal ID number.  If you have any questions concerning the Policies or 
Procedures, please call Lance Schuler at extension 3-5419, Mark Haedicke at 
extension 3-6544, Alan Aronowitz at extension 3-3214, Bob Bruce at extension 
5-7780 or Donna Lowry at extension 3-1939. "
153624,"Company Business, Strategy, etc.","Please let me know your thoughts/suggestions over the next few weeks.
Thanks.
Jordan"
153662,"Company Business, Strategy, etc.","Vicki
	
Many thanks for your assistance yesterday. Clinton Energy Management Services, Inc. because it holds a current power marketing certificate is an entity which we would like to move to being a direct subsidiary of Enron Corp. to take effect today. This is considered to be an essential part of restructuring to meet our current and future needs. 
	
While the day to day control will remain where it is and all the efforts assign contracts and other work should progress as planned, since the value to Enron Corp. is the power marketing certificate nothing should be done to jeopardize this. In addition we will be changing the charter and will need copies of the existing charter to effect those changes required.
	
Please call me if you need to discuss this further.
	
Kind regards,
	
Marcus"
153663,"Company Business, Strategy, etc.",
162838,"Company Business, Strategy, etc.","Michele M. Horaney APR                  Michelle Mosman, Director of Communications
Public Affairs Manager                          Stanford Institute for Economic Policy Research (SIEPR)
Hoover Institution                                      579 Serra Mall@Galvez St.
Stanford University                             Stanford University 
Stanford, CA 94305-6010                 Stanford, CA 94305-6015         
650-725-7293 F:650-8611                 650-725-1872 cell: 650-722-0798
Horaney@Hoover.Stanford.edu             mmosman@stanford.edu 
Hoover.Stanford.edu                             siepr@Stanford.edu"
